id,api_uri,first_name,middle_name,last_name,date_of_birth,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,url,rss_url,contact_form,in_office,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct
M001165,https://api.propublica.org/congress/v1/members/M001165.json,Kevin,,McCarthy,1965-01-26,R,Majority Leader,GOPLeader,CongressmanKevinMcCarthy,repkevinmccarthy,412190,85231,28918,20703,N00028152,/m/074qxm,https://kevinmccarthy.house.gov/,https://kevinmccarthy.house.gov/rss.xml,,true,0.462,,12,2018,529,4,0,ocd-division/country:us/state:ca/cd:23,2421 Rayburn House Office Building,202-225-2915,202-225-2908,CA,23,false,0623,0.76,97.52
M001166,https://api.propublica.org/congress/v1/members/M001166.json,Jerry,,McNerney,1951-06-18,D,,RepMcNerney,jerrymcnerney,RepJerryMcNerney,412189,1021667,29474,20702,N00026926,/m/07zk65,https://mcnerney.house.gov/,,,true,-0.258,,12,2018,529,5,0,ocd-division/country:us/state:ca/cd:9,2265 Rayburn House Office Building,202-225-1947,202-225-4060,CA,9,false,0609,0.95,96.37
M001177,https://api.propublica.org/congress/v1/members/M001177.json,Tom,,McClintock,1956-07-10,R,,RepMcClintock,81125319109,McClintockCA04,412295,30359,9715,20903,N00006863,/m/01r6jp,https://mcclintock.house.gov/,https://mcclintock.house.gov/rss.xml,,true,0.748,,10,2018,529,4,0,ocd-division/country:us/state:ca/cd:4,2312 Rayburn House Office Building,202-225-2511,202-225-5444,CA,4,false,0604,0.76,97.14
M001179,https://api.propublica.org/congress/v1/members/M001179.json,Tom,,Marino,1952-08-15,R,,RepTomMarino,144408762280226,RepMarino,412468,95129,119478,21170,N00031777,/m/02qv_mf,https://marino.house.gov/,https://marino.house.gov/rss.xml,,true,0.359,,8,2018,529,73,0,ocd-division/country:us/state:pa/cd:10,2242 Rayburn House Office Building,202-225-3731,202-225-9594,PA,10,false,4210,13.8,93.64
M001180,https://api.propublica.org/congress/v1/members/M001180.json,David,,McKinley,1947-03-28,R,,RepMcKinley,RepMcKinley,RepDavidMcKinley,412487,9269013,117396,21188,N00031681,/m/0crj8tf,https://mckinley.house.gov/,https://mckinley.house.gov/common/rss/index.cfm?rss=49,,true,0.291,,8,2018,529,3,0,ocd-division/country:us/state:wv/cd:1,2239 Rayburn House Office Building,202-225-4172,202-225-7564,WV,1,false,5401,0.57,89.73
M001181,https://api.propublica.org/congress/v1/members/M001181.json,Pat,,Meehan,1955-10-20,R,,RepMeehan,CongressmanPatrickMeehan,repmeehan,412466,1033856,119474,21168,N00031134,/m/03m4jty,https://meehan.house.gov/,https://meehan.house.gov/rss.xml,,true,0.22,,8,2018,529,4,0,ocd-division/country:us/state:pa/cd:7,2305 Rayburn House Office Building,202-225-2011,202-226-0280,PA,7,false,4207,0.76,87.62
M001182,https://api.propublica.org/congress/v1/members/M001182.json,Mick,,Mulvaney,1967-07-21,R,,RepMickMulvaney,,RepMickMulvaney,412474,623510,,21176,,/m/0cp1sr_,https://mulvaney.house.gov,https://mulvaney.house.gov/rss.xml,,false,0.75,,8,2018,97,91,0,ocd-division/country:us/state:sc/cd:5,,202-225-5501,,SC,5,false,4505,93.81,66.67
M001184,https://api.propublica.org/congress/v1/members/M001184.json,Thomas,,Massie,1971-01-13,R,,RepThomasMassie,RepThomasMassie,repthomasmassie,412503,79951,132068,31102,N00034041,/m/0h_cb6v,https://massie.house.gov/,https://massie.house.gov/rss.xml,,true,0.669,,8,2018,529,1,0,ocd-division/country:us/state:ky/cd:4,2453 Rayburn House Office Building,202-225-3465,202-225-0003,KY,4,false,2104,0.19,85.42
M001185,https://api.propublica.org/congress/v1/members/M001185.json,Sean,Patrick,Maloney,1966-07-30,D,,RepSeanMaloney,RepSeanMaloney,,412562,79760,139760,29379,N00034277,/m/0b697g,https://seanmaloney.house.gov/,https://seanmaloney.house.gov/rss.xml,,true,-0.385,,6,2018,529,6,0,ocd-division/country:us/state:ny/cd:18,1027 Longworth House Office Building,202-225-5441,202-225-3289,NY,18,false,3618,1.13,93.12
M001187,https://api.propublica.org/congress/v1/members/M001187.json,Mark,,Meadows,1959-07-28,R,,RepMarkMeadows,Repmarkmeadows,RepMarkMeadows,412552,79621,136459,21348,N00033631,/m/0lqdy32,https://meadows.house.gov/,https://meadows.house.gov/rss.xml,,true,0.623,,6,2018,529,18,0,ocd-division/country:us/state:nc/cd:11,1024 Longworth House Office Building,202-225-6401,202-226-6422,NC,11,false,3711,3.4,96.28
M001188,https://api.propublica.org/congress/v1/members/M001188.json,Grace,,Meng,1975-10-01,D,,RepGraceMeng,repgracemeng,,412560,68411,69157,21342,N00034547,/m/04ld76x,https://meng.house.gov/,https://meng.house.gov/rss.xml,,true,-0.379,,6,2018,529,22,0,ocd-division/country:us/state:ny/cd:6,1317 Longworth House Office Building,202-225-2601,202-225-1589,NY,6,false,3606,4.16,96.84
M001189,https://api.propublica.org/congress/v1/members/M001189.json,Luke,,Messer,1969-02-27,R,Policy Committee Chair,RepLukeMesser,RepLukeMesser,RepLukeMesser,412540,11245,33997,21332,N00012546,/m/0n48dw8,https://messer.house.gov/,,,true,0.558,,6,2018,529,16,0,ocd-division/country:us/state:in/cd:6,1230 Longworth House Office Building,202-225-3021,765-747-5586,IN,6,false,1806,3.02,95.52
M001190,https://api.propublica.org/congress/v1/members/M001190.json,Markwayne,,Mullin,1977-07-26,R,,RepMullin,RepMullin,,412568,1034045,135898,21355,N00033410,/m/0lq78pn,https://mullin.house.gov/,https://mullin.house.gov/news/rss.aspx,,true,0.487,,6,2018,529,4,0,ocd-division/country:us/state:ok/cd:2,1113 Longworth House Office Building,202-225-2701,202-225-3038,OK,2,false,4002,0.76,97.14
M001193,https://api.propublica.org/congress/v1/members/M001193.json,Tom,,MacArthur,1960-10-16,R,,RepTomMacArthur,CongressmanTomMacArthur,,412643,76315,152113,21537,N00036155,/m/0127f8tk,https://macarthur.house.gov/,https://macarthur.house.gov/rss.xml,,true,0.212,,4,2018,529,6,0,ocd-division/country:us/state:nj/cd:3,506 Cannon House Office Building,202-225-4765,202-225-0778,NJ,3,false,3403,1.13,87.76
M001194,https://api.propublica.org/congress/v1/members/M001194.json,John,,Moolenaar,1961-05-08,R,,RepMoolenaar,RepMoolenaar,,412634,76660,37676,21526,N00036275,/m/0z6rww4,https://moolenaar.house.gov/,https://moolenaar.house.gov/rss.xml,,true,0.432,,4,2018,529,0,0,ocd-division/country:us/state:mi/cd:4,117 Cannon House Office Building,202-225-3561,202-225-9679,MI,4,false,2604,0,93.76
M001195,https://api.propublica.org/congress/v1/members/M001195.json,Alex,,Mooney,1971-06-05,R,,RepAlexMooney,CongressmanAlexMooney,,412662,76588,,21557,N00033814,/m/02qqy78,https://mooney.house.gov/,https://mooney.house.gov/rss.xml,,true,0.565,,4,2018,529,3,0,ocd-division/country:us/state:wv/cd:2,1232 Longworth House Office Building,202-225-2711,202-225-7856,WV,2,false,5402,0.57,93.92
M001196,https://api.propublica.org/congress/v1/members/M001196.json,Seth,,Moulton,1978-10-24,D,,teammoulton,CongressmanSethMoulton,,412632,78453,146299,21525,N00035431,/m/0sgh587,http://moulton.house.gov/,https://moulton.house.gov/category/news-stories/press-releases/feed/,,true,-0.311,,4,2018,529,3,0,ocd-division/country:us/state:ma/cd:6,1408 Longworth House Office Building,202-225-8020,202-225-5915,MA,6,false,2506,0.57,95.44
M001197,https://api.propublica.org/congress/v1/members/M001197.json,Martha,,McSally,1966-03-22,R,,RepMcSally,RepMcSally,,412611,29126,137299,21501,N00033982,/m/027fybv,https://mcsally.house.gov/,https://mcsally.house.gov/rss.xml,,true,0.324,,4,2018,529,12,0,ocd-division/country:us/state:az/cd:2,510 Cannon House Office Building,202-225-2542,202-225-0378,AZ,2,false,0402,2.27,91.88
M001198,https://api.propublica.org/congress/v1/members/M001198.json,Roger,,Marshall,1960-08-09,R,,,rogermarshallmd,,412704,103425,172080,,N00037034,/g/11c4btdtm1,https://marshall.house.gov/,https://marshall.house.gov/rss.xml,,true,,,2,2018,529,2,0,ocd-division/country:us/state:ks/cd:1,312 Cannon House Office Building,202-225-2715,,KS,1,false,2001,0.38,96.58
M001199,https://api.propublica.org/congress/v1/members/M001199.json,Brian,,Mast,1980-07-10,R,,repbrianmast,repbrianmast,,412698,104540,166245,,N00037269,/g/11cs5xxx_f,https://mast.house.gov/,,,true,,,2,2018,529,4,0,ocd-division/country:us/state:fl/cd:18,2182 Rayburn House Office Building,202-225-3026,,FL,18,false,1218,0.76,89.71
M001200,https://api.propublica.org/congress/v1/members/M001200.json,A.,Donald,McEachin,1961-10-10,D,,RepMcEachin,RepMcEachin,,412728,103621,8230,,N00039327,/m/0979v6,https://mceachin.house.gov/,https://mceachin.house.gov/rss.xml,,true,,,2,2018,529,32,0,ocd-division/country:us/state:va/cd:4,314 Cannon House Office Building,202-225-6365,,VA,4,false,5104,6.05,95.98
M001201,https://api.propublica.org/congress/v1/members/M001201.json,Paul,,Mitchell,1961-05-08,R,,RepPaulMitchell,reppaulmitchell,,412710,103809,152464,,N00036274,/g/11c1rgc3x6,https://mitchell.house.gov/,,,true,,,2,2018,529,2,0,ocd-division/country:us/state:mi/cd:10,211 Cannon House Office Building,202-225-2106,,MI,10,false,2610,0.38,96.77
M001202,https://api.propublica.org/congress/v1/members/M001202.json,Stephanie,,Murphy,1978-09-16,D,,RepStephMurphy,RepStephMurphy,,412694,103502,173426,,N00040133,/g/11c48s1mnv,https://stephaniemurphy.house.gov/,,,true,,,2,2018,529,15,0,ocd-division/country:us/state:fl/cd:7,1237 Longworth House Office Building,202-225-4035,,FL,7,false,1207,2.84,90.47
N000002,https://api.propublica.org/congress/v1/members/N000002.json,Jerrold,,Nadler,1947-06-13,D,,RepJerryNadler,CongressmanNadler,congressmannadler,400289,26159,26980,29377,N00000939,/m/03tk11,https://nadler.house.gov/,https://nadler.house.gov/rss.xml,,true,-0.509,,28,2018,529,16,0,ocd-division/country:us/state:ny/cd:10,2109 Rayburn House Office Building,202-225-5635,202-225-6923,NY,10,false,3610,3.02,95.13
N000015,https://api.propublica.org/congress/v1/members/N000015.json,Richard,E.,Neal,1949-02-14,D,,RepRichardNeal,325642654132598,RepRichardENeal,400291,6103,26895,15616,N00000153,/m/028vm4,https://neal.house.gov/,,,true,-0.416,,30,2018,529,8,0,ocd-division/country:us/state:ma/cd:1,341 Cannon House Office Building,202-225-5601,202-225-8112,MA,1,false,2501,1.51,96.55
N000127,https://api.propublica.org/congress/v1/members/N000127.json,Rick,,Nolan,1943-12-17,D,,USRepRickNolan,UsRepRickNolan,USRepRickNolan,408211,1001760,138505,14263,N00021207,/m/0dgfyp,https://nolan.house.gov/,https://nolan.house.gov/rss.xml,,true,-0.372,,6,2018,529,12,0,ocd-division/country:us/state:mn/cd:8,2366 Rayburn House Office Building,202-225-6211,202-225-0699,MN,8,false,2708,2.27,94.58
N000147,https://api.propublica.org/congress/v1/members/N000147.json,Eleanor,Holmes,Norton,1937-06-13,D,,EleanorNorton,CongresswomanNorton,EleanorHNorton,400295,882,775,15851,N00001692,/m/01s_vp,https://norton.house.gov/,https://norton.house.gov/rss.xml,,true,,,28,2018,0,,,ocd-division/country:us/state:dc/cd:79,,,,DC,At-Large,true,1198,,
N000179,https://api.propublica.org/congress/v1/members/N000179.json,Grace,F.,Napolitano,1936-12-04,D,,GraceNapolitano,RepGraceNapolitano,RepGraceNapolitano,400290,57873,8393,29903,N00006789,/m/024v0s,https://napolitano.house.gov/,https://napolitano.house.gov/rss.xml,,true,-0.446,,20,2018,529,169,0,ocd-division/country:us/state:ca/cd:32,1610 Longworth House Office Building,202-225-5256,202-225-0027,CA,32,false,0632,31.95,96.11
N000181,https://api.propublica.org/congress/v1/members/N000181.json,Devin,,Nunes,1973-10-01,R,,Rep_DevinNunes,,RepDevinNunes,400297,1003553,16725,20307,N00007248,/m/024tds,https://nunes.house.gov/,https://nunes.house.gov/news/rss.aspx,,true,0.453,,16,2018,529,8,0,ocd-division/country:us/state:ca/cd:22,1013 Longworth House Office Building,202-225-2523,202-225-3404,CA,22,false,0622,1.51,95.78
N000184,https://api.propublica.org/congress/v1/members/N000184.json,Kristi,,Noem,1971-11-30,R,,RepKristiNoem,,RepKristiNoem,412475,62717,58189,21177,N00032022,/m/0c3xgn9,https://noem.house.gov/,http://noem.house.gov/index.cfm/rss/feed,,true,0.387,,8,2018,529,6,0,ocd-division/country:us/state:sd/cd:1,2457 Rayburn House Office Building,202-225-2801,202-225-5823,SD,At-Large,true,4600,1.13,95.98
N000188,https://api.propublica.org/congress/v1/members/N000188.json,Donald,W.,Norcross,1958-12-13,D,,DonaldNorcross,DonaldNorcrossNJ,,412606,76311,116277,21536,N00036154,/m/09g8b1_,https://norcross.house.gov/,https://norcross.house.gov/rss.xml,,true,-0.381,,6,2018,529,3,0,ocd-division/country:us/state:nj/cd:1,1531 Longworth House Office Building,202-225-6501,202-225-6583,NJ,1,false,3401,0.57,95.63
N000189,https://api.propublica.org/congress/v1/members/N000189.json,Dan,,Newhouse,1955-07-10,R,,RepNewhouse,RepNewhouse,,412660,78315,51522,21556,N00036403,/m/0_s0bn3,https://newhouse.house.gov/,https://newhouse.house.gov/rss.xml,,true,0.369,,4,2018,529,59,0,ocd-division/country:us/state:wa/cd:4,1318 Longworth House Office Building,202-225-5816,202-225-3251,WA,4,false,5304,11.15,95.32
N000190,https://api.propublica.org/congress/v1/members/N000190.json,Ralph,,Norman,1953-06-20,R,,,,,412738,61996,47930,,N00027783,/m/0g838b,https://norman.house.gov/,,,true,,,2,,206,0,0,ocd-division/country:us/state:sc/cd:5,,,,SC,5,false,4505,0,93.69
O000168,https://api.propublica.org/congress/v1/members/O000168.json,Pete,,Olson,1962-12-09,R,,RepPeteOlson,Rep.PeteOlson,,412302,1031361,102008,20948,N00029285,/m/0407vf_,https://olson.house.gov/,https://olson.house.gov/rss.xml,,true,0.537,,10,2018,529,13,0,ocd-division/country:us/state:tx/cd:22,2133 Rayburn House Office Building,202-225-5951,202-225-5241,TX,22,false,4822,2.46,98.26
O000170,https://api.propublica.org/congress/v1/members/O000170.json,Beto,,O'Rourke,1972-09-26,D,,RepBetoORourke,betoorourketx16,betoorourketx16,412575,79697,78533,21361,N00033540,/m/0dty9d,http://orourke.house.gov/,https://medium.com/feed/@RepBetoORourke,,true,-0.329,,6,2018,529,5,0,ocd-division/country:us/state:tx/cd:16,1330 Longworth House Office Building,202-225-4831,,TX,16,false,4816,0.95,94.47
O000171,https://api.propublica.org/congress/v1/members/O000171.json,Tom,,O'Halleran,1946-01-24,D,,repohalleran,repohalleran,,412682,104523,28499,,N00037515,/m/02z4x12,https://ohalleran.house.gov/,https://ohalleran.house.gov/rss.xml,,true,,,2,2018,529,2,0,ocd-division/country:us/state:az/cd:1,126 Cannon House Office Building,202-225-3361,,AZ,1,false,0401,0.38,87.67
P000034,https://api.propublica.org/congress/v1/members/P000034.json,Frank,,Pallone,1951-10-30,D,,FrankPallone,repfrankpallone,repfrankpallone,400308,6107,26951,15454,N00000781,/m/0g6t5w,https://pallone.house.gov/,https://pallone.house.gov/rss.xml,,true,-0.397,,32,2018,529,1,0,ocd-division/country:us/state:nj/cd:6,237 Cannon House Office Building,202-225-4671,202-225-9665,NJ,6,false,3406,0.19,96.02
P000096,https://api.propublica.org/congress/v1/members/P000096.json,Bill,,Pascrell Jr.,1937-01-25,D,,BillPascrell,pascrell,RepPascrell,400309,45543,478,29741,N00000751,/m/03txs_,https://pascrell.house.gov/,https://pascrell.house.gov/rss.xml,,true,-0.364,,22,2018,529,11,0,ocd-division/country:us/state:nj/cd:9,2370 Rayburn House Office Building,202-225-5751,202-225-5782,NJ,9,false,3409,2.08,95.75
P000197,https://api.propublica.org/congress/v1/members/P000197.json,Nancy,,Pelosi,1940-03-26,D,Minority Leader,NancyPelosi,NancyPelosi,nancypelosi,400314,6153,26732,15448,N00007360,/m/012v1t,https://pelosi.house.gov/,https://pelosi.house.gov/rss.xml,,true,-0.493,,30,2018,529,71,0,ocd-division/country:us/state:ca/cd:12,233 Cannon House Office Building,202-225-4965,202-225-8259,CA,12,false,0612,13.42,96.07
P000258,https://api.propublica.org/congress/v1/members/P000258.json,Collin,C.,Peterson,1944-06-29,D,,,,,400316,23978,26926,29127,N00004558,/m/02h2my,https://collinpeterson.house.gov/,https://collinpeterson.house.gov/rss.xml,,true,-0.144,,28,2018,529,3,0,ocd-division/country:us/state:mn/cd:7,2204 Rayburn House Office Building,202-225-2165,202-225-1593,MN,7,false,2707,0.57,73
P000523,https://api.propublica.org/congress/v1/members/P000523.json,David,E.,Price,1940-08-17,D,,RepDavidEPrice,RepDavidEPrice,RepDavidPrice,400326,6748,119,15438,N00002260,/m/034dxn,https://price.house.gov/,https://price.house.gov/rss/press-releases.xml,,true,-0.338,,30,2018,529,7,0,ocd-division/country:us/state:nc/cd:4,2108 Rayburn House Office Building,202-225-1784,202-225-2014,NC,4,false,3704,1.32,96.36
P000588,https://api.propublica.org/congress/v1/members/P000588.json,Steve,,Pearce,1947-08-24,R,,RepStevePearce,RepStevePearce,NMStevePearce,400313,12063,10655,20337,N00012672,/m/033t2h,https://pearce.house.gov/,https://pearce.house.gov/rss.xml,,true,0.472,,8,2018,529,4,0,ocd-division/country:us/state:nm/cd:2,2432 Rayburn House Office Building,202-225-2365,,NM,2,false,3502,0.76,92.57
P000591,https://api.propublica.org/congress/v1/members/P000591.json,Tom,,Price,1954-10-08,R,,RepTomPrice,reptomprice,RepTomPrice,400626,1013044,,20505,,/m/2F04z48c,https://tomprice.house.gov,http://tomprice.house.gov/rss.xml,,false,0.644,,14,2018,85,82,0,ocd-division/country:us/state:ga/cd:6,,202-225-4501,,GA,6,false,1306,96.47,33.33
P000592,https://api.propublica.org/congress/v1/members/P000592.json,Ted,,Poe,1948-09-10,R,,JudgeTedPoe,106631626049851,CongressmanTedPoe,400652,1011398,49198,20528,N00026457,/m/04928s,https://poe.house.gov/,,,true,0.594,,14,2018,529,31,0,ocd-division/country:us/state:tx/cd:2,2132 Rayburn House Office Building,202-225-6565,202-225-5547,TX,2,false,4802,5.86,91.77
P000593,https://api.propublica.org/congress/v1/members/P000593.json,Ed,,Perlmutter,1953-05-01,D,,RepPerlmutter,RepPerlmutter,RepPerlmutter,412192,1021382,2653,20705,N00027510,/m/07n9ns,https://perlmutter.house.gov/,,,true,-0.285,,12,2018,529,20,0,ocd-division/country:us/state:co/cd:7,1410 Longworth House Office Building,202-225-2645,202-225-5278,CO,7,false,0807,3.78,95.28
P000594,https://api.propublica.org/congress/v1/members/P000594.json,Erik,,Paulsen,1965-05-14,R,,RepErikPaulsen,CongressmanErikPaulsen,reperikpaulsen,412303,1030000,3833,20924,N00029391,/m/0407tc8,https://paulsen.house.gov/,https://paulsen.house.gov/rss/press-releases.xml,,true,0.413,,10,2018,529,0,0,ocd-division/country:us/state:mn/cd:3,127 Cannon House Office Building,202-225-2871,202-225-6351,MN,3,false,2703,0,90.74
P000597,https://api.propublica.org/congress/v1/members/P000597.json,Chellie,,Pingree,1955-04-02,D,,ChelliePingree,ChelliePingree,congresswomanpingree,412307,1002167,6586,20920,N00013817,/m/05gflq,https://pingree.house.gov/,https://pingree.house.gov/rss.xml,,true,-0.428,,10,2018,529,9,0,ocd-division/country:us/state:me/cd:1,2162 Rayburn House Office Building,202-225-6116,202-225-5590,ME,1,false,2301,1.7,96.73
P000598,https://api.propublica.org/congress/v1/members/P000598.json,Jared,,Polis,1975-05-12,D,,JaredPolis,jaredpolis,JaredPolis31275,412308,1031300,106220,20904,N00029127,/m/02qckk4,https://polis.house.gov/,https://polis.house.gov/news/rss.aspx,,true,-0.279,,10,2018,529,7,0,ocd-division/country:us/state:co/cd:2,1727 Longworth House Office Building,202-225-2161,202-226-7840,CO,2,false,0802,1.32,93.68
P000599,https://api.propublica.org/congress/v1/members/P000599.json,Bill,,Posey,1947-12-18,R,,CongBillPosey,bill.posey15,CongressmanPosey,412309,88959,24280,20909,N00029662,/m/0281vxy,https://posey.house.gov/,https://posey.house.gov/news/rss.aspx?DocumentTypeID=1487,,true,0.509,,10,2018,529,77,0,ocd-division/country:us/state:fl/cd:8,2150 Rayburn House Office Building,202-225-3671,202-225-3516,FL,8,false,1208,14.56,95.8
P000601,https://api.propublica.org/congress/v1/members/P000601.json,Steven,,Palazzo,1970-02-21,R,,CongPalazzo,stevenpalazzo,CongressmanPalazzo,412443,61886,69521,21148,N00031958,/m/0c3y_s5,https://palazzo.house.gov/,,,true,0.496,,8,2018,529,9,0,ocd-division/country:us/state:ms/cd:4,2349 Rayburn House Office Building,202-225-5772,202-225-7074,MS,4,false,2804,1.7,96.54
P000602,https://api.propublica.org/congress/v1/members/P000602.json,Mike,,Pompeo,1963-12-30,R,,RepMikePompeo,CongressmanPompeo,congressmanpompeo,412431,623387,,21136,,/m/0cnxjk7,http://pompeo.house.gov,http://pompeo.house.gov/news/rss.aspx,,false,0.66,,8,2018,61,59,0,ocd-division/country:us/state:ks/cd:4,,202-225-6216,,KS,4,false,2004,96.72,0
P000604,https://api.propublica.org/congress/v1/members/P000604.json,Donald,M.,Payne Jr.,1958-12-17,D,,RepDonaldPayne,DonaldPayneJr,,412506,65639,90668,31103,N00034639,/m/0jwr2v8,https://payne.house.gov/,https://payne.house.gov/rss.xml,,true,-0.502,,8,2018,529,55,1,ocd-division/country:us/state:nj/cd:10,132 Cannon House Office Building,202-225-3436,202-225-4160,NJ,10,false,3410,10.4,95.78
P000605,https://api.propublica.org/congress/v1/members/P000605.json,Scott,,Perry,1962-05-27,R,,RepScottPerry,Rep.ScottPerry,RepScottPerry,412569,79873,59980,21356,N00034120,/m/04mwt6y,https://perry.house.gov/,,,true,0.646,,6,2018,529,7,0,ocd-division/country:us/state:pa/cd:4,1207 Longworth House Office Building,202-225-5836,202-226-1000,PA,4,false,4204,1.32,94.83
P000606,https://api.propublica.org/congress/v1/members/P000606.json,Robert,,Pittenger,1948-08-15,R,,RepPittenger,congressmanpittenger,CongressmanPittenger,412551,9265861,41272,21347,N00034416,/m/02b5bx,https://pittenger.house.gov/,https://pittenger.house.gov/rss.xml,,true,0.556,,6,2018,529,16,0,ocd-division/country:us/state:nc/cd:9,224 Cannon House Office Building,202-225-1976,202-225-3389,NC,9,false,3709,3.02,95.71
P000607,https://api.propublica.org/congress/v1/members/P000607.json,Mark,,Pocan,1964-08-14,D,,RepMarkPocan,repmarkpocan,repmarkpocan,412585,79688,26238,21370,N00033549,/m/0gyhpz,https://pocan.house.gov/,https://pocan.house.gov/rss.xml,,true,-0.555,,6,2018,529,6,0,ocd-division/country:us/state:wi/cd:2,1421 Longworth House Office Building,202-225-2906,202-225-6942,WI,2,false,5502,1.13,95.41
P000608,https://api.propublica.org/congress/v1/members/P000608.json,Scott,,Peters,1958-06-17,D,,RepScottPeters,RepScottPeters,,412523,79661,70351,21315,N00033591,/m/02rymxd,https://scottpeters.house.gov/,https://scottpeters.house.gov/rss.xml,,true,-0.177,,6,2018,529,3,0,ocd-division/country:us/state:ca/cd:52,1122 Longworth House Office Building,202-225-0508,202-225-2558,CA,52,false,0652,0.57,89.35
P000609,https://api.propublica.org/congress/v1/members/P000609.json,Gary,,Palmer,1954-05-14,R,,USRepGaryPalmer,CongressmanGaryPalmer,,412608,76094,146274,21500,N00035691,/m/0115nklq,https://palmer.house.gov/,https://palmer.house.gov/rss.xml,,true,0.774,,4,2018,529,13,0,ocd-division/country:us/state:al/cd:6,330 Cannon House Office Building,202-225-4921,202-225-2082,AL,6,false,0106,2.46,97.09
P000610,https://api.propublica.org/congress/v1/members/P000610.json,Stacey,,Plaskett,1964-05-13,D,,staceyplaskett,repstaceyplaskett,,412659,79090,,,N00035000,/m/012844_c,https://plaskett.house.gov/,https://plaskett.house.gov/rss.xml,,true,,,4,2018,0,,,ocd-division/country:us/state:vi/cd:79,,,,VI,At-Large,true,7898,,
P000611,https://api.propublica.org/congress/v1/members/P000611.json,Bruce,,Poliquin,1953-11-01,R,,RepPoliquin,RepPoliquin,,412633,76253,,21524,N00034584,/m/0hrbhmw,https://poliquin.house.gov/,https://poliquin.house.gov/rss.xml,,true,0.372,,4,2018,529,7,0,ocd-division/country:us/state:me/cd:2,1208 Longworth House Office Building,202-225-6306,202-225-2943,ME,2,false,2302,1.32,91.57
P000613,https://api.propublica.org/congress/v1/members/P000613.json,Jimmy,,Panetta,1969-10-01,D,,RepJimmyPanetta,RepJimmyPanetta,,412685,104727,169078,,N00038601,/m/0pyy9y4,https://panetta.house.gov/,,,true,,,2,2018,529,1,0,ocd-division/country:us/state:ca/cd:20,228 Cannon House Office Building,202-225-2861,,CA,20,false,0620,0.19,95.64
Q000023,https://api.propublica.org/congress/v1/members/Q000023.json,Mike,,Quigley,1958-10-17,D,,RepMikeQuigley,repmikequigley,RepMikeQuigley,412331,9263344,83310,20954,N00030581,/m/0fccwh,https://quigley.house.gov/,,,true,-0.317,,10,2018,529,13,0,ocd-division/country:us/state:il/cd:5,2458 Rayburn House Office Building,202-225-4061,202-225-5603,IL,5,false,1705,2.46,97.29
R000395,https://api.propublica.org/congress/v1/members/R000395.json,Harold,,Rogers,1937-12-31,R,,RepHalRogers,CongressmanHalRogers,RepHalRogers,400340,6739,26875,14854,N00003473,/m/025jnx,https://halrogers.house.gov/,,,true,0.331,,38,2018,529,3,0,ocd-division/country:us/state:ky/cd:5,2406 Rayburn House Office Building,202-225-4601,202-225-0940,KY,5,false,2105,0.57,95.25
R000409,https://api.propublica.org/congress/v1/members/R000409.json,Dana,,Rohrabacher,1947-06-21,R,,,,RepDanaRohrabacher,400343,5590,26763,15621,N00007151,/m/02gtr,https://rohrabacher.house.gov/,https://rohrabacher.house.gov/rss.xml,,true,0.628,,30,2018,529,43,0,ocd-division/country:us/state:ca/cd:48,2300 Rayburn House Office Building,202-225-2415,202-225-0145,CA,48,false,0648,8.13,94.03
R000435,https://api.propublica.org/congress/v1/members/R000435.json,Ileana,,Ros-Lehtinen,1952-07-15,R,,RosLehtinen,iroslehtinen,IleanaRosLehtinen,400344,3206,26815,15634,N00002858,/m/02530d,https://ros-lehtinen.house.gov/,https://ros-lehtinen.house.gov/rss.xml,,true,0.245,,30,2018,529,98,0,ocd-division/country:us/state:fl/cd:27,2206 Rayburn House Office Building,202-225-3931,202-225-5620,FL,27,false,1227,18.53,85.15
R000486,https://api.propublica.org/congress/v1/members/R000486.json,Lucille,,Roybal-Allard,1941-06-12,D,,RepRoybalAllard,RepRoybalAllard,RepRoybalAllard,400347,26136,26766,29317,N00006671,/m/024txf,https://roybal-allard.house.gov/,https://roybal-allard.house.gov/news/rss.aspx,,true,-0.47,,26,2018,529,8,0,ocd-division/country:us/state:ca/cd:40,2083 Rayburn House Office Building,202-225-1766,202-226-0350,CA,40,false,0640,1.51,96.55
R000487,https://api.propublica.org/congress/v1/members/R000487.json,Edward,,Royce,1951-10-12,R,,RepEdRoyce,EdRoyce,RepEdRoyce,400348,28461,26772,29321,N00008264,/m/024xcy,https://royce.house.gov/,https://royce.house.gov/news/rss.aspx,,true,0.667,,26,2018,529,5,0,ocd-division/country:us/state:ca/cd:39,2310 Rayburn House Office Building,202-225-4111,202-226-0335,CA,39,false,0639,0.95,96.56
